Sequence name,Lineage,Conflict,Ambiguity score,Scorpio call,Scorpio support,Scorpio conflict,Note,pangolin version,pangolin-data version
hCoV-19/Philippines/PH-PGC-53263/2021|EPI_ISL_4713008|2021-06-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-52226/2021|EPI_ISL_4713021|2021-06-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-16002/2021|EPI_ISL_4713027|2021-03-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-53280/2021|EPI_ISL_4713033|2021-06-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-52583/2021|EPI_ISL_4713039|2021-06-07,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Belgium/AZSL_2102-30978/2021|EPI_ISL_2322748|2021-02-24,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BFC-IPP14158/2021|EPI_ISL_2709270|2021-06-04,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Guadeloupe/IPP14148/2021|EPI_ISL_2709261|2021-05-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/HKPU-11484/2021|EPI_ISL_2713228|2021-04-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Hong_Kong/HKPU-11773/2021|EPI_ISL_2713255|2021-04-30,B.1.351,0.0,,Beta (B.1.351-like),0.79,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP02259/2021|EPI_ISL_4211286|2021-01-19,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Assigned from designation hash.,4.1.3,v1.16
hCoV-19/Belgium/MBLGPF778697/2021|EPI_ISL_2778093|2021-06-14,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Kenya/AFI-LAM-130/2021|EPI_ISL_2779301|2021-02-16,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Kenya/AFI-LAM-133/2021|EPI_ISL_2779302|2021-02-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Kenya/KDH-250/2021|EPI_ISL_2779308|2021-03-08,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/China/AP100/2021|EPI_ISL_2779639|2021-04-26,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-HMN-21062140462/2021|EPI_ISL_2791278|2021-06-14,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP14502/2021|EPI_ISL_2790991|2021-06-17,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Malaysia/IMR_065549/2021|EPI_ISL_2811998|2021-06-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Malaysia/IMR_35137/2021|EPI_ISL_2811871|2021-05-04,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Malaysia/IMR_115176/2021|EPI_ISL_2811874|2021-04-23,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Malaysia/IMR_C8645/2021|EPI_ISL_2811875|2021-05-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Malaysia/IMR_065765/2021|EPI_ISL_2811959|2021-05-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Botswana/R19B71_BHP_000534548/2021|EPI_ISL_2820359|2021-06-24,B.1.351,0.0,,Beta (B.1.351-like),0.71,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Botswana/R20B74_BHP_AAB72759/2021|EPI_ISL_2820448|2021-06-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP14791/2021|EPI_ISL_2835874|2021-06-01,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP14775/2021|EPI_ISL_2835864|2021-06-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_5210617556/2021|EPI_ISL_2886451|2021-06-16,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/France/HDF-P131-21244C2401/2021|EPI_ISL_2887712|2021-06-17,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Oman/5213230/2021|EPI_ISL_2921198|2021-02-08,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/CVL-IPP14853/2021|EPI_ISL_2923116|2021-06-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-53739/2021|EPI_ISL_4713395|2021-06-08,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-52224/2021|EPI_ISL_4713179|2021-06-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-51016/2021|EPI_ISL_4716593|2021-05-17,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-39639/2021|EPI_ISL_4716596|2021-04-14,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-45408/2021|EPI_ISL_4716633|2021-04-25,B.1.351,0.0,,Beta (B.1.351-like),0.79,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/France/HDF-P103-21201M1079/2021|EPI_ISL_2361528|2021-05-16,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(3/3),4.1.3,v1.16
hCoV-19/France/PDL-IPP12519/2021|EPI_ISL_2374257|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP15250/2021|EPI_ISL_3031656|2021-07-04,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/HDF-IPP15391/2021|EPI_ISL_3031791|2021-07-06,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE_8600180555/2021|EPI_ISL_3039715|2021-04-06,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-8600627591/2021|EPI_ISL_3045107|2021-06-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Malaysia/IMR_868025/2021|EPI_ISL_3071859|2021-05-24,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_798000060791/2021|EPI_ISL_2441801|2021-05-04,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/HKPU-11792/2021|EPI_ISL_3099408|2021-05-05,B.1.351,0.0,,Beta (B.1.351-like),0.79,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Malaysia/IMR_025521/2021|EPI_ISL_3100297|2021-06-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Kenya/023763-21/2021|EPI_ISL_2779319|2021-04-07,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Kenya/AFI-LAM-208/2021|EPI_ISL_2779326|2021-03-29,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Kenya/AFI-LAM-201/2021|EPI_ISL_2779344|2021-03-23,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Kenya/AFI-LAM-207/2021|EPI_ISL_2779325|2021-03-29,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/CM21000207/2021|EPI_ISL_2484764|2021-03-13,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/CM21000202/2021|EPI_ISL_2484766|2021-03-13,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14202/2021|EPI_ISL_3153830|2021-06-22,B.1.351,0.0,,Beta (B.1.351-like),0.93,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_11440/2021|EPI_ISL_3153836|2021-05-26,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14696/2021|EPI_ISL_3154026|2021-07-02,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_10137/2021|EPI_ISL_3154043|2021-05-17,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_10917/2021|EPI_ISL_3154044|2021-05-28,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_11528/2021|EPI_ISL_3154048|2021-05-31,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_11615/2021|EPI_ISL_3154050|2021-05-27,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_12184/2021|EPI_ISL_3154051|2021-06-04,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_12408/2021|EPI_ISL_3154055|2021-06-05,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_12419/2021|EPI_ISL_3154056|2021-06-05,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_13124/2021|EPI_ISL_3154058|2021-06-14,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_13477/2021|EPI_ISL_3154059|2021-06-15,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_13562/2021|EPI_ISL_3154061|2021-06-17,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_13588/2021|EPI_ISL_3154062|2021-06-18,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_13701/2021|EPI_ISL_3154063|2021-06-18,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14361/2021|EPI_ISL_3154066|2021-06-23,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14392/2021|EPI_ISL_3154067|2021-06-23,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14532/2021|EPI_ISL_3154068|2021-07-03,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14655/2021|EPI_ISL_3154069|2021-07-03,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14659/2021|EPI_ISL_3154070|2021-07-03,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14776/2021|EPI_ISL_3154071|2021-06-30,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14884/2021|EPI_ISL_3154072|2021-06-30,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14896/2021|EPI_ISL_3154073|2021-06-30,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14911/2021|EPI_ISL_3154074|2021-06-30,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14973/2021|EPI_ISL_3154076|2021-07-02,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_15297/2021|EPI_ISL_3154080|2021-07-10,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_15479/2021|EPI_ISL_3154082|2021-07-11,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_16208/2021|EPI_ISL_3154088|2021-07-12,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_16231/2021|EPI_ISL_3154089|2021-07-12,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_11824/2021|EPI_ISL_3153807|2021-06-03,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_15474/2021|EPI_ISL_3153832|2021-07-10,B.1.351,0.0,,Beta (B.1.351-like),0.93,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14891/2021|EPI_ISL_3154032|2021-06-30,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_15878/2021|EPI_ISL_3154086|2021-07-12,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_12191/2021|EPI_ISL_3154052|2021-06-04,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_11495/2021|EPI_ISL_3153838|2021-05-28,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_13161/2021|EPI_ISL_3153846|2021-06-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_13318/2021|EPI_ISL_3153847|2021-06-19,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_13539/2021|EPI_ISL_3153849|2021-06-17,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14259/2021|EPI_ISL_3153854|2021-06-28,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_15291/2021|EPI_ISL_3153863|2021-07-09,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_15580/2021|EPI_ISL_3153867|2021-07-08,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_15591/2021|EPI_ISL_3153868|2021-07-08,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_15615/2021|EPI_ISL_3153869|2021-07-08,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_15861/2021|EPI_ISL_3153870|2021-07-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14039/2021|EPI_ISL_3153986|2021-06-23,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_15675/2021|EPI_ISL_3153987|2021-07-10,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_12333/2021|EPI_ISL_3153995|2021-06-07,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14234/2021|EPI_ISL_3153996|2021-06-28,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Morocco/ION_CODE_3/2021|EPI_ISL_3155074|2021-06-17,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_13887/2021|EPI_ISL_3154325|2021-06-24,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_10896/2021|EPI_ISL_3154334|2021-05-28,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_14190/2021|EPI_ISL_3154336|2021-06-28,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_15365/2021|EPI_ISL_3154337|2021-07-08,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/France/PDL-IPP16511/2021|EPI_ISL_3154732|2021-07-13,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Malaysia/MGI_HPUPM-ML3895K/2021|EPI_ISL_3162221|2021-05-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-8600176411/2021|EPI_ISL_4548988|2021-03-09,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Spain/CT-LabRefCat-9963098/2021|EPI_ISL_3667293|2021-06-13,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP13807/2021|EPI_ISL_2531827|2021-06-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_11449/2021|EPI_ISL_3153837|2021-05-26,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_12296/2021|EPI_ISL_3153843|2021-06-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_13554/2021|EPI_ISL_3153851|2021-06-17,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_12538/2021|EPI_ISL_3154057|2021-06-11,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/PIMIT_15473/2021|EPI_ISL_3153831|2021-07-10,B.1.351,0.0,,Beta (B.1.351-like),0.93,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/France/IDF-IPP13423/2021|EPI_ISL_2535555|2021-05-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/VM21016396.2/2021|EPI_ISL_2600362|2021-03-20,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/VM21011154/2021|EPI_ISL_2484760|2021-02-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/France/PAC-CERBAHC-JJ3TG-S16/2021|EPI_ISL_2561984|2021-04-21,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/USA/NJ-PHEL-V21004535/2021|EPI_ISL_3232180|2021-04-10,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Italy/FVG-TS-64028715/2021|EPI_ISL_3242443|2021-05-22,B.1.351,0.0,,Beta (B.1.351-like),0.71,0.14,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Malaysia/IMR_106256/2021|EPI_ISL_3247358|2021-05-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Malaysia/IMR_86387/2021|EPI_ISL_3247403|2021-05-06,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/NAQ-Poitiers_2105_051425/2021|EPI_ISL_2448632|2021-05-05,B.1.351,0.0,,Beta (B.1.351-like),0.79,0.14,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-8600180555/2021|EPI_ISL_4548996|2021-04-06,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-8600181600/2021|EPI_ISL_4549000|2021-04-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/France/BRE-8600541636/2021|EPI_ISL_4549058|2021-03-08,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-8600564560/2021|EPI_ISL_4549095|2021-04-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/France/BRE-8600575893/2021|EPI_ISL_4549122|2021-04-16,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Malaysia/MGI_GS0066/2021|EPI_ISL_4558238|2021-08-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Malaysia/IMR_DOB130393/2021|EPI_ISL_2625633|2021-05-04,B.1.351.3,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.3(1/1),4.1.3,v1.16
hCoV-19/Malaysia/MGI_GS0065/2021|EPI_ISL_4558237|2021-08-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/VM21022511/2021|EPI_ISL_2484794|2021-04-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-53787/2021|EPI_ISL_4630042|2021-06-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Czech_Republic/222/2021|EPI_ISL_3308755|2021-07-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_7210533566/2021|EPI_ISL_2646285|2021-05-30,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
