Sequence name,Lineage,Conflict,Ambiguity score,Scorpio call,Scorpio support,Scorpio conflict,Note,pangolin version,pangolin-data version
hCoV-19/USA/NC-ECU-CORVASEQ-108480200/2021|EPI_ISL_6174257|2021-06-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108444331/2021|EPI_ISL_6174270|2021-06-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108430006/2021|EPI_ISL_6174271|2021-06-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(9/9),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108395231/2021|EPI_ISL_6174275|2021-06-15,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108377741/2021|EPI_ISL_6174279|2021-06-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108036237/2021|EPI_ISL_6174332|2021-05-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107828618/2021|EPI_ISL_6174347|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108180318/2021|EPI_ISL_6174486|2021-05-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108370659/2021|EPI_ISL_6174280|2021-06-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108242155/2021|EPI_ISL_6174282|2021-06-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108072704/2021|EPI_ISL_6174285|2021-05-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108058140/2021|EPI_ISL_6174287|2021-05-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108054120/2021|EPI_ISL_6174288|2021-05-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108041279/2021|EPI_ISL_6174295|2021-05-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108040498/2021|EPI_ISL_6174297|2021-05-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108029907/2021|EPI_ISL_6174298|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107973511/2021|EPI_ISL_6174299|2021-05-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107958123/2021|EPI_ISL_6174300|2021-05-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107956735/2021|EPI_ISL_6174301|2021-05-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107858779/2021|EPI_ISL_6174303|2021-05-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107856268/2021|EPI_ISL_6174304|2021-05-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108583100/2021|EPI_ISL_6174308|2021-06-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108558417/2021|EPI_ISL_6174319|2021-06-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108532505/2021|EPI_ISL_6174326|2021-06-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108529653/2021|EPI_ISL_6174327|2021-06-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.78,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108036434/2021|EPI_ISL_6174331|2021-05-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(19/19),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108034515/2021|EPI_ISL_6174333|2021-05-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108029799/2021|EPI_ISL_6174334|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108029616/2021|EPI_ISL_6174335|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108027188/2021|EPI_ISL_6174336|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108024423/2021|EPI_ISL_6174337|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108023312/2021|EPI_ISL_6174338|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108021364/2021|EPI_ISL_6174339|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108020819/2021|EPI_ISL_6174340|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108020255/2021|EPI_ISL_6174341|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108018755/2021|EPI_ISL_6174342|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108009864/2021|EPI_ISL_6174344|2021-05-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108007650/2021|EPI_ISL_6174345|2021-05-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(5/5),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107816149/2021|EPI_ISL_6174348|2021-05-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107812298/2021|EPI_ISL_6174349|2021-05-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107808390/2021|EPI_ISL_6174351|2021-05-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107808309/2021|EPI_ISL_6174352|2021-05-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107807306/2021|EPI_ISL_6174353|2021-05-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108689952/2021|EPI_ISL_6174358|2021-07-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108615994/2021|EPI_ISL_6174383|2021-06-30,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.78,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108607166/2021|EPI_ISL_6174386|2021-06-30,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108547642/2021|EPI_ISL_6174388|2021-06-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108545517/2021|EPI_ISL_6174389|2021-06-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108491869/2021|EPI_ISL_6174391|2021-06-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108470733/2021|EPI_ISL_6174392|2021-06-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108229506/2021|EPI_ISL_6174398|2021-06-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108019901/2021|EPI_ISL_6174401|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108018221/2021|EPI_ISL_6174402|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.04,Usher placements: B.1.1.7(5/5),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108004300/2021|EPI_ISL_6174407|2021-05-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108000586/2021|EPI_ISL_6174410|2021-05-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108708577/2021|EPI_ISL_6174413|2021-07-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108708562/2021|EPI_ISL_6174414|2021-07-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108703393/2021|EPI_ISL_6174421|2021-07-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108631198/2021|EPI_ISL_6174443|2021-07-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108627116/2021|EPI_ISL_6174446|2021-07-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108460971/2021|EPI_ISL_6174458|2021-06-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107829211/2021|EPI_ISL_6174462|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107799677/2021|EPI_ISL_6174464|2021-05-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107718628/2021|EPI_ISL_6174469|2021-04-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108169952/2021|EPI_ISL_6174470|2021-05-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108068610/2021|EPI_ISL_6174472|2021-05-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108174031/2021|EPI_ISL_6174473|2021-05-29,Q.3,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: Q.3(3/3),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108225008/2021|EPI_ISL_6174475|2021-06-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107839674/2021|EPI_ISL_6174476|2021-05-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107829281/2021|EPI_ISL_6174477|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108132299/2021|EPI_ISL_6174479|2021-05-26,Q.3,0.0,,Alpha (B.1.1.7-like),0.78,0.13,Usher placements: Q.3(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107841376/2021|EPI_ISL_6174480|2021-05-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108212281/2021|EPI_ISL_6174482|2021-06-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108124366/2021|EPI_ISL_6174484|2021-05-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108053279/2021|EPI_ISL_6174485|2021-05-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107839364/2021|EPI_ISL_6174487|2021-05-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107824343/2021|EPI_ISL_6174489|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108137077/2021|EPI_ISL_6174491|2021-05-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108168946/2021|EPI_ISL_6174493|2021-05-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108130758/2021|EPI_ISL_6174494|2021-05-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107828945/2021|EPI_ISL_6174495|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108138949/2021|EPI_ISL_6174497|2021-05-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108057161/2021|EPI_ISL_6174499|2021-05-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108091799/2021|EPI_ISL_6174500|2021-05-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-107834448/2021|EPI_ISL_6174502|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108765291/2021|EPI_ISL_6174510|2021-07-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108703048/2021|EPI_ISL_6174545|2021-07-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108736193/2021|EPI_ISL_6174553|2021-07-09,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108800074/2021|EPI_ISL_6174601|2021-07-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108736212/2021|EPI_ISL_6174609|2021-07-09,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108748018/2021|EPI_ISL_6174622|2021-07-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/NC-ECU-CORVASEQ-108833283/2021|EPI_ISL_6174680|2021-07-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/APU-UniSa-165/2021|EPI_ISL_10149592|2021-03-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Romania/DJ60825/2021|EPI_ISL_6194107|2021-01-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Assigned from designation hash.,4.1.3,v1.16
hCoV-19/Romania/DJ61262/2021|EPI_ISL_6194190|2021-01-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Romania/DJ61527/2021|EPI_ISL_6194245|2021-01-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Romania/DJ61624/2021|EPI_ISL_6194284|2021-01-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/SC14828/2021|EPI_ISL_6194945|2021-01-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Romania/DJ60470/2021|EPI_ISL_6195924|2021-01-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Romania/DJ60787/2021|EPI_ISL_6195958|2021-01-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/DJ60811/2021|EPI_ISL_6195994|2021-01-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM4614/2021|EPI_ISL_11229092|2021-02-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Austria/CeMM6279/2021|EPI_ISL_11229292|2021-03-14,B.1.1,0.0,,,,,Usher placements: B.1.1(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6866/2021|EPI_ISL_11229783|2021-03-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6860/2021|EPI_ISL_11230283|2021-03-30,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM5312/2021|EPI_ISL_11230483|2021-02-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/CAL-UniSa-129/2021|EPI_ISL_10149555|2021-05-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Austria/CeMM6291/2021|EPI_ISL_11229293|2021-03-12,B.1.1,0.0,,,,,Usher placements: B.1.1(1/1),4.1.3,v1.16
hCoV-19/France/NOR11125012/2021|EPI_ISL_6227592|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/KDH-374/2021|EPI_ISL_10435893|2021-05-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM4615/2021|EPI_ISL_11229093|2021-02-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Mexico/TAM-CABANA-MX-UGA-IMSS_ITV_UBA_UCR_UdA_UPC-3319/2021|EPI_ISL_7813227|2021-07-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Mexico/CAM-CABANA-MX-UGA-IMSS_ITV_UBA_UCR_UdA_UPC-3426/2021|EPI_ISL_7812869|2021-07-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Assigned from designation hash.,4.1.3,v1.16
hCoV-19/Mexico/CAM-CABANA-MX-UGA-IMSS_ITV_UBA_UCR_UdA_UPC-3420/2021|EPI_ISL_7812864|2021-07-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Mexico/TAM-CABANA-MX-UGA-IMSS_ITV_UBA_UCR_UdA_UPC-3362/2021|EPI_ISL_7813231|2021-08-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Iran/GRC-TI-01-129-Tehran-IRAN/2021|EPI_ISL_6258787|2021-03-31,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Austria/CeMM4625/2021|EPI_ISL_11229094|2021-02-22,B.1.1,0.0,,,,,Usher placements: B.1.1(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6303/2021|EPI_ISL_11229294|2021-03-15,B.1.1,0.0,,,,,Usher placements: B.1.1(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM4632/2021|EPI_ISL_11229394|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/France/NOR-11735891/2021|EPI_ISL_6270690|2021-04-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/C-4333/2021|EPI_ISL_10141494|2021-04-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Italy/APU-UniSa-167/2021|EPI_ISL_10149594|2021-04-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
